 Time, Altitude (m), Tracksoar Altitude, Tracksoar Latitude, Tracksoar Longitude, ThermoCouple Internal Temp (C), ThermoCouple Temp (C), Altimeter Temp (C),,,Distance (km),,,time elapsed,,"launch-1405, burst-5756, land-6781",
 09:16:12,8723.66,8804.8,37.71,-121.71,17,30.75,25.36,3.88E-05,0.012458682,79.37426167, 09:16:12,9:16:12,1:11:13,4273,,8.17
 09:16:14,8733.5,8804.8,37.71,-121.71,16.94,30.5,25.35,3.88E-05,0.012458682,79.37426167, 09:16:14,9:16:14,1:11:15,4275,,9.84
 09:16:15,8744.83,8804.8,37.71,-121.71,16.94,30.25,25.33,3.88E-05,0.012458682,79.37426167, 09:16:15,9:16:15,1:11:16,4276,,11.33
 09:16:17,8755.77,8804.8,37.71,-121.71,16.88,30.25,25.32,3.88E-05,0.012458682,79.37426167, 09:16:17,9:16:17,1:11:18,4278,,10.94
 09:16:19,8763.13,8804.8,37.71,-121.71,16.88,29.75,25.31,3.88E-05,0.012458682,79.37426167, 09:16:19,9:16:19,1:11:20,4280,,7.36
 09:16:20,8770.08,8804.8,37.71,-121.71,16.88,30,25.29,3.88E-05,0.012458682,79.37426167, 09:16:20,9:16:20,1:11:21,4281,,6.95
 09:16:22,8778.51,8804.8,37.71,-121.71,16.88,30.25,25.28,3.88E-05,0.012458682,79.37426167, 09:16:22,9:16:22,1:11:23,4283,,8.43
 09:16:24,8786.31,8804.8,37.71,-121.71,16.81,30,25.27,3.88E-05,0.012458682,79.37426167, 09:16:24,9:16:24,1:11:25,4285,,7.8
 09:16:25,8793.7,8804.8,37.71,-121.71,16.81,29.75,25.26,3.88E-05,0.012458682,79.37426167, 09:16:25,9:16:25,1:11:26,4286,,7.39
 09:16:27,8802.58,8804.8,37.71,-121.71,16.75,29.5,25.24,3.88E-05,0.012458682,79.37426167, 09:16:27,9:16:27,1:11:28,4288,,8.88
 09:16:29,8809.35,8804.8,37.71,-121.71,16.75,29.5,25.22,3.88E-05,0.012458682,79.37426167, 09:16:29,9:16:29,1:11:30,4290,,6.77
 09:16:30,8815.07,8804.8,37.71,-121.71,16.75,29.75,25.2,3.88E-05,0.012458682,79.37426167, 09:16:30,9:16:30,1:11:31,4291,,5.72
 09:16:32,8819.73,8804.8,37.71,-121.71,16.75,29,25.19,3.88E-05,0.012458682,79.37426167, 09:16:32,9:16:32,1:11:33,4293,,4.66
 09:16:33,8825.03,8804.8,37.71,-121.71,16.69,28.75,25.17,3.88E-05,0.012458682,79.37426167, 09:16:33,9:16:33,1:11:34,4294,,5.3
 09:16:35,8831.82,8804.8,37.71,-121.71,16.69,28.5,25.15,3.88E-05,0.012458682,79.37426167, 09:16:35,9:16:35,1:11:36,4296,,6.79
 09:16:37,8837.13,8804.8,37.71,-121.71,16.69,28.75,25.13,4.46E-05,0.013350514,85.05612629, 09:16:37,9:16:37,1:11:38,4298,,5.31
 09:16:38,8844.15,8804.8,37.71,-121.71,16.63,29,25.11,4.46E-05,0.013350514,85.05612629, 09:16:38,9:16:38,1:11:39,4299,,7.02
 09:16:40,8850.74,8804.8,37.71,-121.71,16.56,28.5,25.1,4.46E-05,0.013350514,85.05612629, 09:16:40,9:16:40,1:11:41,4301,,6.59
 09:16:42,8857.76,8804.8,37.71,-121.71,16.63,29.5,25.08,4.46E-05,0.013350514,85.05612629, 09:16:42,9:16:42,1:11:43,4303,,7.02
 09:16:43,8864.37,8804.8,37.71,-121.71,16.56,29.25,25.06,4.46E-05,0.013350514,85.05612629, 09:16:43,9:16:43,1:11:44,4304,,6.61
 09:16:45,8870.55,8804.8,37.71,-121.71,16.56,28.75,25.05,4.46E-05,0.013350514,85.05612629, 09:16:45,9:16:45,1:11:46,4306,,6.18
 09:16:46,8875.67,8804.8,37.71,-121.71,16.56,28.75,25.04,4.46E-05,0.013350514,85.05612629, 09:16:46,9:16:46,1:11:47,4307,,5.12
 09:16:48,8883.58,8804.8,37.71,-121.71,16.5,29.5,25.02,4.46E-05,0.013350514,85.05612629, 09:16:48,9:16:48,1:11:49,4309,,7.91
 09:16:50,8888.71,8804.8,37.71,-121.71,16.44,29.25,25,4.46E-05,0.013350514,85.05612629, 09:16:50,9:16:50,1:11:51,4311,,5.13
 09:16:51,8895.55,8804.8,37.71,-121.71,16.5,29.75,24.99,4.46E-05,0.013350514,85.05612629, 09:16:51,9:16:51,1:11:52,4312,,6.84
 09:16:53,8903.26,8804.8,37.71,-121.71,16.44,29.75,24.98,4.46E-05,0.013350514,85.05612629, 09:16:53,9:16:53,1:11:54,4314,,7.71
 09:16:55,8909.04,8804.8,37.71,-121.71,16.38,29.5,24.96,4.46E-05,0.013350514,85.05612629, 09:16:55,9:16:55,1:11:56,4316,,5.78
 09:16:56,8914.83,8804.8,37.71,-121.71,16.44,29.75,24.95,4.46E-05,0.013350514,85.05612629, 09:16:56,9:16:56,1:11:57,4317,,5.79
 09:16:58,8921.92,8804.8,37.71,-121.71,16.38,29.5,24.94,4.46E-05,0.013350514,85.05612629, 09:16:58,9:16:58,1:11:59,4319,,7.09
 09:17:00,8925.99,8804.8,37.71,-121.71,16.31,29.25,24.93,4.46E-05,0.013350514,85.05612629, 09:17:00,9:17:00,1:12:01,4321,,4.07
 09:17:01,8931.37,8804.8,37.71,-121.71,16.31,28.5,24.91,4.46E-05,0.013350514,85.05612629, 09:17:01,9:17:01,1:12:02,4322,,5.38
 09:17:03,8937.38,8804.8,37.71,-121.71,16.31,28.75,24.91,4.46E-05,0.013350514,85.05612629, 09:17:03,9:17:03,1:12:04,4324,,6.01
 09:17:04,8942.55,8804.8,37.71,-121.71,16.31,28.25,24.89,4.46E-05,0.013350514,85.05612629, 09:17:04,9:17:04,1:12:05,4325,,5.17
 09:17:06,8948.8,9085.3,37.7,-121.68,16.31,8,24.88,4.46E-05,0.013350514,85.05612629, 09:17:06,9:17:06,1:12:07,4327,,6.25
 09:17:08,8954.82,9085.3,37.7,-121.68,16.25,28.75,24.87,4.46E-05,0.013350514,85.05612629, 09:17:08,9:17:08,1:12:09,4329,,6.02
 09:17:09,8961.3,9085.3,37.7,-121.68,16.25,29,24.86,4.46E-05,0.013350514,85.05612629, 09:17:09,9:17:09,1:12:10,4330,,6.48
 09:17:11,8967.12,9085.3,37.7,-121.68,16.19,28.5,24.85,4.46E-05,0.013350514,85.05612629, 09:17:11,9:17:11,1:12:12,4332,,5.82
 09:17:13,8971.01,9085.3,37.7,-121.68,16.19,28.5,24.84,4.46E-05,0.013350514,85.05612629, 09:17:13,9:17:13,1:12:14,4334,,3.89
 09:17:14,8979.44,9085.3,37.7,-121.68,16.13,28.5,24.83,4.46E-05,0.013350514,85.05612629, 09:17:14,9:17:14,1:12:15,4335,,8.43
 09:17:16,8987.23,9085.3,37.7,-121.68,16.19,29,24.82,4.46E-05,0.013350514,85.05612629, 09:17:16,9:17:16,1:12:17,4337,,7.79
 09:17:17,8995.46,9085.3,37.7,-121.68,16.13,28.5,24.8,4.46E-05,0.013350514,85.05612629, 09:17:17,9:17:17,1:12:18,4338,,8.23
 09:17:19,9000.66,9085.3,37.7,-121.68,16.06,29.25,24.79,4.46E-05,0.013350514,85.05612629, 09:17:19,9:17:19,1:12:20,4340,,5.2
 09:17:21,9007.6,9085.3,37.7,-121.68,16.13,29,24.78,4.46E-05,0.013350514,85.05612629, 09:17:21,9:17:21,1:12:22,4342,,6.94
 09:17:22,9012.59,9085.3,37.7,-121.68,16.06,29.5,24.77,4.46E-05,0.013350514,85.05612629, 09:17:22,9:17:22,1:12:23,4343,,4.99
 09:17:24,9018.46,9085.3,37.7,-121.68,16.06,29.5,24.75,4.46E-05,0.013350514,85.05612629, 09:17:24,9:17:24,1:12:25,4345,,5.87
 09:17:26,9026.07,9085.3,37.7,-121.68,16.06,29.25,24.74,4.46E-05,0.013350514,85.05612629, 09:17:26,9:17:26,1:12:27,4347,,7.61
 09:17:27,9031.94,9085.3,37.7,-121.68,16,29.5,24.73,4.46E-05,0.013350514,85.05612629, 09:17:27,9:17:27,1:12:28,4348,,5.87
 09:17:29,9039.78,9085.3,37.7,-121.68,16,29.25,24.72,4.46E-05,0.013350514,85.05612629, 09:17:29,9:17:29,1:12:30,4350,,7.84
 09:17:31,9045.23,9085.3,37.7,-121.68,16,29,24.7,4.46E-05,0.013350514,85.05612629, 09:17:31,9:17:31,1:12:32,4352,,5.45
 09:17:32,9052,9085.3,37.7,-121.68,15.94,28.75,24.69,4.46E-05,0.013350514,85.05612629, 09:17:32,9:17:32,1:12:33,4353,,6.77
 09:17:34,9058.11,9085.3,37.7,-121.68,15.94,28.75,24.67,4.46E-05,0.013350514,85.05612629, 09:17:34,9:17:34,1:12:35,4355,,6.11
 09:17:35,9065.75,9085.3,37.7,-121.68,15.94,29.5,24.66,4.46E-05,0.013350514,85.05612629, 09:17:35,9:17:35,1:12:36,4356,,7.64
 09:17:37,9071.88,9085.3,37.7,-121.68,15.94,29.5,24.64,4.95E-05,0.014074783,89.67044333, 09:17:37,9:17:37,1:12:38,4358,,6.13
 09:17:39,9077.78,9085.3,37.7,-121.68,15.88,28.75,24.63,4.95E-05,0.014074783,89.67044333, 09:17:39,9:17:39,1:12:40,4360,,5.9
 09:17:40,9085.23,9085.3,37.7,-121.68,15.88,29,24.62,4.95E-05,0.014074783,89.67044333, 09:17:40,9:17:40,1:12:41,4361,,7.45
 09:17:42,9091.37,9085.3,37.7,-121.68,15.88,28.75,24.6,4.95E-05,0.014074783,89.67044333, 09:17:42,9:17:42,1:12:43,4363,,6.14
 09:17:44,9100.37,9085.3,37.7,-121.68,15.81,28.5,24.59,4.95E-05,0.014074783,89.67044333, 09:17:44,9:17:44,1:12:45,4365,,9
 09:17:45,9105.42,9085.3,37.7,-121.68,15.88,28.5,24.57,4.95E-05,0.014074783,89.67044333, 09:17:45,9:17:45,1:12:46,4366,,5.05
 09:17:47,9112.23,9085.3,37.7,-121.68,15.81,28.5,24.56,4.95E-05,0.014074783,89.67044333, 09:17:47,9:17:47,1:12:48,4368,,6.81
 09:17:49,9117.95,9085.3,37.7,-121.68,15.81,28.75,24.55,4.95E-05,0.014074783,89.67044333, 09:17:49,9:17:49,1:12:50,4370,,5.72
 09:17:50,9125.21,9085.3,37.7,-121.68,15.81,28,24.54,4.95E-05,0.014074783,89.67044333, 09:17:50,9:17:50,1:12:51,4371,,7.26
 09:17:52,9130.72,9085.3,37.7,-121.68,15.75,29,24.52,4.95E-05,0.014074783,89.67044333, 09:17:52,9:17:52,1:12:53,4373,,5.51
 09:17:53,9137.34,9085.3,37.7,-121.68,15.75,29.25,24.51,4.95E-05,0.014074783,89.67044333, 09:17:53,9:17:53,1:12:54,4374,,6.62
 09:17:55,9145.5,9085.3,37.7,-121.68,15.75,29.5,24.5,4.95E-05,0.014074783,89.67044333, 09:17:55,9:17:55,1:12:56,4376,,8.16
 09:17:57,9156.99,9085.3,37.7,-121.68,15.69,28.75,24.48,4.95E-05,0.014074783,89.67044333, 09:17:57,9:17:57,1:12:58,4378,,11.49
 09:17:58,9165.17,9085.3,37.7,-121.68,15.69,28.5,24.47,4.95E-05,0.014074783,89.67044333, 09:17:58,9:17:58,1:12:59,4379,,8.18
 09:18:00,9172.04,9085.3,37.7,-121.68,15.69,28.25,24.46,4.95E-05,0.014074783,89.67044333, 09:18:00,9:18:00,1:13:01,4381,,6.87
 09:18:02,9181.35,9085.3,37.7,-121.68,15.63,28,24.44,4.95E-05,0.014074783,89.67044333, 09:18:02,9:18:02,1:13:03,4383,,9.31
 09:18:03,9189.56,9085.3,37.7,-121.68,15.56,28.75,24.43,4.95E-05,0.014074783,89.67044333, 09:18:03,9:18:03,1:13:04,4384,,8.21
 09:18:05,9197.11,9085.3,37.7,-121.68,15.63,29.25,24.42,4.95E-05,0.014074783,89.67044333, 09:18:05,9:18:05,1:13:06,4386,,7.55
 09:18:06,9205.12,9335.4,37.7,-121.65,15.63,9,24.4,4.95E-05,0.014074783,89.67044333, 09:18:06,9:18:06,1:13:07,4387,,8.01
 09:18:08,9215.13,9335.4,37.7,-121.65,15.56,29,24.39,4.95E-05,0.014074783,89.67044333, 09:18:08,9:18:08,1:13:09,4389,,10.01
 09:18:10,9225.83,9335.4,37.7,-121.65,15.56,28.75,24.38,4.95E-05,0.014074783,89.67044333, 09:18:10,9:18:10,1:13:11,4391,,10.7
 09:18:11,9236.1,9335.4,37.7,-121.65,15.5,28.25,24.36,4.95E-05,0.014074783,89.67044333, 09:18:11,9:18:11,1:13:12,4392,,10.27
 09:18:13,9243.47,9335.4,37.7,-121.65,15.5,28.75,24.35,4.95E-05,0.014074783,89.67044333, 09:18:13,9:18:13,1:13:14,4394,,7.37
 09:18:15,9249.51,9335.4,37.7,-121.65,15.5,29,24.33,4.95E-05,0.014074783,89.67044333, 09:18:15,9:18:15,1:13:16,4396,,6.04
 09:18:16,9258.24,9335.4,37.7,-121.65,15.44,29.25,24.32,4.95E-05,0.014074783,89.67044333, 09:18:16,9:18:16,1:13:17,4397,,8.73
 09:18:18,9268.33,9335.4,37.7,-121.65,15.38,29,24.3,4.95E-05,0.014074783,89.67044333, 09:18:18,9:18:18,1:13:19,4399,,10.09
 09:18:20,9278.87,9335.4,37.7,-121.65,15.38,29.25,24.29,4.95E-05,0.014074783,89.67044333, 09:18:20,9:18:20,1:13:21,4401,,10.54
 09:18:21,9287.41,9335.4,37.7,-121.65,15.38,29.25,24.28,4.95E-05,0.014074783,89.67044333, 09:18:21,9:18:21,1:13:22,4402,,8.54
 09:18:23,9295.95,9335.4,37.7,-121.65,15.38,29.25,24.26,4.95E-05,0.014074783,89.67044333, 09:18:23,9:18:23,1:13:24,4404,,8.54
 09:18:24,9303.84,9335.4,37.7,-121.65,15.31,29.5,24.25,4.95E-05,0.014074783,89.67044333, 09:18:24,9:18:24,1:13:25,4405,,7.89
 09:18:26,9311.05,9335.4,37.7,-121.65,15.31,28.75,24.23,4.95E-05,0.014074783,89.67044333, 09:18:26,9:18:26,1:13:27,4407,,7.21
 09:18:28,9318.72,9335.4,37.7,-121.65,15.31,28.5,24.22,4.95E-05,0.014074783,89.67044333, 09:18:28,9:18:28,1:13:29,4409,,7.67
 09:18:29,9327.07,9335.4,37.7,-121.65,15.25,28.5,24.21,4.95E-05,0.014074783,89.67044333, 09:18:29,9:18:29,1:13:30,4410,,8.35
 09:18:31,9337.92,9335.4,37.7,-121.65,15.25,28.25,24.19,4.95E-05,0.014074783,89.67044333, 09:18:31,9:18:31,1:13:32,4412,,10.85
 09:18:33,9346.98,9335.4,37.7,-121.65,15.25,28.25,24.18,4.95E-05,0.014074783,89.67044333, 09:18:33,9:18:33,1:13:34,4414,,9.06
 09:18:34,9354.91,9335.4,37.7,-121.65,15.19,28.25,24.17,4.95E-05,0.014074783,89.67044333, 09:18:34,9:18:34,1:13:35,4415,,7.93
 09:18:36,9360.58,9335.4,37.7,-121.65,15.19,28.25,24.15,4.95E-05,0.014074783,89.67044333, 09:18:36,9:18:36,1:13:37,4417,,5.67
 09:18:38,9366.71,9335.4,37.7,-121.65,15.13,28,24.14,5.67E-05,0.01505705,95.92846757, 09:18:38,9:18:38,1:13:39,4419,,6.13
 09:18:39,9373.52,9335.4,37.7,-121.65,15.19,28,24.12,5.67E-05,0.01505705,95.92846757, 09:18:39,9:18:39,1:13:40,4420,,6.81
 09:18:41,9379.88,9335.4,37.7,-121.65,15.13,27.75,24.11,5.67E-05,0.01505705,95.92846757, 09:18:41,9:18:41,1:13:42,4422,,6.36
 09:18:42,9386.48,9335.4,37.7,-121.65,15.06,28.25,24.09,5.67E-05,0.01505705,95.92846757, 09:18:42,9:18:42,1:13:43,4423,,6.6
 09:18:44,9392.86,9335.4,37.7,-121.65,15.13,28,24.07,5.67E-05,0.01505705,95.92846757, 09:18:44,9:18:44,1:13:45,4425,,6.38
 09:18:46,9401.52,9335.4,37.7,-121.65,15.06,27.75,24.05,5.67E-05,0.01505705,95.92846757, 09:18:46,9:18:46,1:13:47,4427,,8.66
 09:18:47,9407.68,9335.4,37.7,-121.65,15,27.75,24.03,5.67E-05,0.01505705,95.92846757, 09:18:47,9:18:47,1:13:48,4428,,6.16
 09:18:49,9413.39,9335.4,37.7,-121.65,15,27.5,24.01,5.67E-05,0.01505705,95.92846757, 09:18:49,9:18:49,1:13:50,4430,,5.71
 09:18:51,9420.93,9335.4,37.7,-121.65,15,27.75,24,5.67E-05,0.01505705,95.92846757, 09:18:51,9:18:51,1:13:52,4432,,7.54
 09:18:52,9428.02,9335.4,37.7,-121.65,15,27.5,23.98,5.67E-05,0.01505705,95.92846757, 09:18:52,9:18:52,1:13:53,4433,,7.09
 09:18:54,9433.06,9335.4,37.7,-121.65,14.94,27.75,23.96,5.67E-05,0.01505705,95.92846757, 09:18:54,9:18:54,1:13:55,4435,,5.04
 09:18:55,9440.39,9335.4,37.7,-121.65,14.94,27.5,23.95,5.67E-05,0.01505705,95.92846757, 09:18:55,9:18:55,1:13:56,4436,,7.33
 09:18:57,9445.43,9335.4,37.7,-121.65,14.94,27,23.93,5.67E-05,0.01505705,95.92846757, 09:18:57,9:18:57,1:13:58,4438,,5.04
 09:18:59,9451.17,9335.4,37.7,-121.65,14.88,27.25,23.91,5.67E-05,0.01505705,95.92846757, 09:18:59,9:18:59,1:14:00,4440,,5.74
 09:19:00,9455.07,9335.4,37.7,-121.65,14.88,28,23.9,5.67E-05,0.01505705,95.92846757, 09:19:00,9:19:00,1:14:01,4441,,3.9
 09:19:02,9460.58,9335.4,37.7,-121.65,14.88,28,23.88,5.67E-05,0.01505705,95.92846757, 09:19:02,9:19:02,1:14:03,4443,,5.51
 09:19:04,9466.79,9335.4,37.7,-121.65,14.81,27.5,23.87,5.67E-05,0.01505705,95.92846757, 09:19:04,9:19:04,1:14:05,4445,,6.21
 09:19:05,9474.15,9335.4,37.7,-121.65,14.81,27.25,23.85,5.67E-05,0.01505705,95.92846757, 09:19:05,9:19:05,1:14:06,4446,,7.36
 09:19:07,9480.6,9626.5,37.69,-121.62,14.81,27.75,23.83,5.67E-05,0.01505705,95.92846757, 09:19:07,9:19:07,1:14:08,4448,,6.45
 09:19:09,9487.28,9626.5,37.69,-121.62,14.75,27.75,23.81,5.67E-05,0.01505705,95.92846757, 09:19:09,9:19:09,1:14:10,4450,,6.68
 09:19:10,9494.2,9626.5,37.69,-121.62,14.75,27.5,23.8,5.67E-05,0.01505705,95.92846757, 09:19:10,9:19:10,1:14:11,4451,,6.92
 09:19:12,9504.13,9626.5,37.69,-121.62,14.69,27.25,23.79,5.67E-05,0.01505705,95.92846757, 09:19:12,9:19:12,1:14:13,4453,,9.93
 09:19:13,9510.37,9626.5,37.69,-121.62,14.69,27.25,23.77,5.67E-05,0.01505705,95.92846757, 09:19:13,9:19:13,1:14:14,4454,,6.24
 09:19:15,9517.08,9626.5,37.69,-121.62,14.69,27.25,23.76,5.67E-05,0.01505705,95.92846757, 09:19:15,9:19:15,1:14:16,4456,,6.71
 09:19:17,9525.41,9626.5,37.69,-121.62,14.63,27,23.74,5.67E-05,0.01505705,95.92846757, 09:19:17,9:19:17,1:14:18,4458,,8.33
 09:19:18,9537.24,9626.5,37.69,-121.62,14.69,27,23.72,5.67E-05,0.01505705,95.92846757, 09:19:18,9:19:18,1:14:19,4459,,11.83
 09:19:20,9549.31,9626.5,37.69,-121.62,14.63,27.25,23.71,5.67E-05,0.01505705,95.92846757, 09:19:20,9:19:20,1:14:21,4461,,12.07
 09:19:22,9560.94,9626.5,37.69,-121.62,14.63,27.25,23.69,5.67E-05,0.01505705,95.92846757, 09:19:22,9:19:22,1:14:23,4463,,11.63
 09:19:23,9568.39,9626.5,37.69,-121.62,14.56,27.75,23.67,5.67E-05,0.01505705,95.92846757, 09:19:23,9:19:23,1:14:24,4464,,7.45
 09:19:25,9577.48,9626.5,37.69,-121.62,14.56,27.5,23.65,5.67E-05,0.01505705,95.92846757, 09:19:25,9:19:25,1:14:26,4466,,9.09
 09:19:26,9585.65,9626.5,37.69,-121.62,14.56,27.25,23.63,5.67E-05,0.01505705,95.92846757, 09:19:26,9:19:26,1:14:27,4467,,8.17
 09:19:28,9594.05,9626.5,37.69,-121.62,14.56,27,23.61,5.67E-05,0.01505705,95.92846757, 09:19:28,9:19:28,1:14:29,4469,,8.4
 09:19:30,9602.24,9626.5,37.69,-121.62,14.5,26.75,23.59,5.67E-05,0.01505705,95.92846757, 09:19:30,9:19:30,1:14:31,4471,,8.19
 09:19:31,9611.84,9626.5,37.69,-121.62,14.5,26.75,23.57,5.67E-05,0.01505705,95.92846757, 09:19:31,9:19:31,1:14:32,4472,,9.6
 09:19:33,9619.58,9626.5,37.69,-121.62,14.44,26.5,23.54,5.67E-05,0.01505705,95.92846757, 09:19:33,9:19:33,1:14:34,4474,,7.74
 09:19:35,9627.31,9626.5,37.69,-121.62,14.44,26.5,23.52,5.67E-05,0.01505705,95.92846757, 09:19:35,9:19:35,1:14:36,4476,,7.73
 09:19:36,9636.24,9626.5,37.69,-121.62,14.38,26.5,23.5,6.56E-05,0.01620328,103.2310965, 09:19:36,9:19:36,1:14:37,4477,,8.93
 09:19:38,9647.53,9626.5,37.69,-121.62,14.38,26.75,23.47,6.56E-05,0.01620328,103.2310965, 09:19:38,9:19:38,1:14:39,4479,,11.29
 09:19:40,9656.47,9626.5,37.69,-121.62,14.38,26.5,23.45,6.56E-05,0.01620328,103.2310965, 09:19:40,9:19:40,1:14:41,4481,,8.94
 09:19:41,9664.49,9626.5,37.69,-121.62,14.38,26.75,23.43,6.56E-05,0.01620328,103.2310965, 09:19:41,9:19:41,1:14:42,4482,,8.02
 09:19:43,9671.1,9626.5,37.69,-121.62,14.31,26.5,23.4,6.56E-05,0.01620328,103.2310965, 09:19:43,9:19:43,1:14:44,4484,,6.61
 09:19:44,9680.78,9626.5,37.69,-121.62,14.31,26.5,23.37,6.56E-05,0.01620328,103.2310965, 09:19:44,9:19:44,1:14:45,4485,,9.68
 09:19:46,9689.53,9626.5,37.69,-121.62,14.31,26.5,23.35,6.56E-05,0.01620328,103.2310965, 09:19:46,9:19:46,1:14:47,4487,,8.75
 09:19:48,9698.52,9626.5,37.69,-121.62,14.25,27.25,23.32,6.56E-05,0.01620328,103.2310965, 09:19:48,9:19:48,1:14:49,4489,,8.99
 09:19:49,9709.42,9626.5,37.69,-121.62,14.25,27.75,23.3,6.56E-05,0.01620328,103.2310965, 09:19:49,9:19:49,1:14:50,4490,,10.9
 09:19:51,9718.92,9626.5,37.69,-121.62,14.25,28,23.28,6.56E-05,0.01620328,103.2310965, 09:19:51,9:19:51,1:14:52,4492,,9.5
 09:19:53,9726.76,9626.5,37.69,-121.62,14.19,27.5,23.25,6.56E-05,0.01620328,103.2310965, 09:19:53,9:19:53,1:14:54,4494,,7.84
 09:19:54,9733.65,9626.5,37.69,-121.62,14.19,27.25,23.23,6.56E-05,0.01620328,103.2310965, 09:19:54,9:19:54,1:14:55,4495,,6.89
 09:19:56,9741.75,9626.5,37.69,-121.62,14.19,27.25,23.21,6.56E-05,0.01620328,103.2310965, 09:19:56,9:19:56,1:14:57,4497,,8.1
 09:19:58,9750.57,9626.5,37.69,-121.62,14.13,27.25,23.19,6.56E-05,0.01620328,103.2310965, 09:19:58,9:19:58,1:14:59,4499,,8.82
 09:19:59,9761.78,9626.5,37.69,-121.62,14.13,27.25,23.17,6.56E-05,0.01620328,103.2310965, 09:19:59,9:19:59,1:15:00,4500,,11.21
 09:20:01,9772.29,9626.5,37.69,-121.62,14.13,27.25,23.14,6.56E-05,0.01620328,103.2310965, 09:20:01,9:20:01,1:15:02,4502,,10.51
 09:20:02,9779.71,9626.5,37.69,-121.62,14.13,27.25,23.13,6.56E-05,0.01620328,103.2310965, 09:20:02,9:20:02,1:15:03,4503,,7.42
 09:20:04,9787.37,9626.5,37.69,-121.62,14.06,27,23.1,6.56E-05,0.01620328,103.2310965, 09:20:04,9:20:04,1:15:05,4505,,7.66
 09:20:06,9794.8,9626.5,37.69,-121.62,14.06,26.75,23.08,6.56E-05,0.01620328,103.2310965, 09:20:06,9:20:06,1:15:07,4507,,7.43
 09:20:07,9804.88,9928.6,37.69,-121.59,14.06,18,23.06,6.56E-05,0.01620328,103.2310965, 09:20:07,9:20:07,1:15:08,4508,,10.08
 09:20:09,9817.13,9928.6,37.69,-121.59,14,27,23.03,6.56E-05,0.01620328,103.2310965, 09:20:09,9:20:09,1:15:10,4510,,12.25
 09:20:11,9829.17,9928.6,37.69,-121.59,14,26.75,23.01,6.56E-05,0.01620328,103.2310965, 09:20:11,9:20:11,1:15:12,4512,,12.04
 09:20:12,9837.12,9928.6,37.69,-121.59,14,26.75,22.99,6.56E-05,0.01620328,103.2310965, 09:20:12,9:20:12,1:15:13,4513,,7.95
 09:20:14,9846.05,9928.6,37.69,-121.59,13.94,27.5,22.97,6.56E-05,0.01620328,103.2310965, 09:20:14,9:20:14,1:15:15,4515,,8.93
 09:20:15,9855.47,9928.6,37.69,-121.59,13.94,27.25,22.95,6.56E-05,0.01620328,103.2310965, 09:20:15,9:20:15,1:15:16,4516,,9.42
 09:20:17,9864.9,9928.6,37.69,-121.59,13.94,26.75,22.93,6.56E-05,0.01620328,103.2310965, 09:20:17,9:20:17,1:15:18,4518,,9.43
 09:20:19,9873.61,9928.6,37.69,-121.59,13.88,26.75,22.91,6.56E-05,0.01620328,103.2310965, 09:20:19,9:20:19,1:15:20,4520,,8.71
 09:20:20,9884.04,9928.6,37.69,-121.59,13.88,26.5,22.89,6.56E-05,0.01620328,103.2310965, 09:20:20,9:20:20,1:15:21,4521,,10.43
 09:20:22,9894.23,9928.6,37.69,-121.59,13.81,26.5,22.87,6.56E-05,0.01620328,103.2310965, 09:20:22,9:20:22,1:15:23,4523,,10.19
 09:20:24,9902.98,9928.6,37.69,-121.59,13.81,27,22.85,6.56E-05,0.01620328,103.2310965, 09:20:24,9:20:24,1:15:25,4525,,8.75
 09:20:25,9910.28,9928.6,37.69,-121.59,13.75,26,22.83,6.56E-05,0.01620328,103.2310965, 09:20:25,9:20:25,1:15:26,4526,,7.3
 09:20:27,9917.34,9928.6,37.69,-121.59,13.75,25.75,22.81,6.56E-05,0.01620328,103.2310965, 09:20:27,9:20:27,1:15:28,4528,,7.06
 09:20:29,9922.7,9928.6,37.69,-121.59,13.75,26.75,22.78,6.56E-05,0.01620328,103.2310965, 09:20:29,9:20:29,1:15:30,4530,,5.36
 09:20:30,9929.77,9928.6,37.69,-121.59,13.75,26.75,22.76,6.56E-05,0.01620328,103.2310965, 09:20:30,9:20:30,1:15:31,4531,,7.07
 09:20:32,9934.9,9928.6,37.69,-121.59,13.69,26.25,22.74,6.56E-05,0.01620328,103.2310965, 09:20:32,9:20:32,1:15:33,4533,,5.13
 09:20:33,9939.29,9928.6,37.69,-121.59,13.69,26.5,22.72,6.56E-05,0.01620328,103.2310965, 09:20:33,9:20:33,1:15:34,4534,,4.39
 09:20:35,9947.85,9928.6,37.69,-121.59,13.69,27,22.7,6.56E-05,0.01620328,103.2310965, 09:20:35,9:20:35,1:15:36,4536,,8.56
 09:20:37,9955.92,9928.6,37.69,-121.59,13.63,27,22.68,6.56E-05,0.01620328,103.2310965, 09:20:37,9:20:37,1:15:38,4538,,8.07
 09:20:38,9964.74,9928.6,37.69,-121.59,13.63,26.75,22.66,6.56E-05,0.01620328,103.2310965, 09:20:38,9:20:38,1:15:39,4539,,8.82
 09:20:40,9970.38,9928.6,37.69,-121.59,13.63,26.25,22.65,6.56E-05,0.01620328,103.2310965, 09:20:40,9:20:40,1:15:41,4541,,5.64
 09:20:42,9978.73,9928.6,37.69,-121.59,13.63,27,22.62,6.56E-05,0.01620328,103.2310965, 09:20:42,9:20:42,1:15:43,4543,,8.35
